-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,1.076377461897661370e+00,2.051013805147884561e+00,0.000000000000000000e+00
1.001001001001001062e-01,1.173981606013270840e+00,2.163525876768479517e+00,0.000000000000000000e+00
2.002002002002002123e-01,1.313778869310460395e+00,2.308462701968611697e+00,0.000000000000000000e+00
3.003003003003003046e-01,1.356265589815117245e+00,2.213968233815510889e+00,0.000000000000000000e+00
4.004004004004004247e-01,1.569501044324383532e+00,2.372907516877361456e+00,0.000000000000000000e+00
5.005005005005005447e-01,1.664902893728335886e+00,2.340465878825976453e+00,0.000000000000000000e+00
6.006006006006006093e-01,1.711485633628725189e+00,2.577641462284544716e+00,0.000000000000000000e+00
7.007007007007007848e-01,1.761744395547604425e+00,2.700232717340358857e+00,0.000000000000000000e+00
8.008008008008008494e-01,1.959930960761486984e+00,2.536245873788434579e+00,0.000000000000000000e+00
9.009009009009009139e-01,1.869277941821444911e+00,2.728709387879079351e+00,0.000000000000000000e+00
1.001001001001001089e+00,2.102376848538010989e+00,2.748039332451248207e+00,0.000000000000000000e+00
1.101101101101101154e+00,2.012200721928901981e+00,2.818306918218216772e+00,0.000000000000000000e+00
1.201201201201201219e+00,2.013049399714947452e+00,2.820771871609492720e+00,0.000000000000000000e+00
1.301301301301301283e+00,2.123829245122077936e+00,2.952863034179643797e+00,0.000000000000000000e+00
1.401401401401401570e+00,2.099805130800366904e+00,2.931589231390341777e+00,0.000000000000000000e+00
1.501501501501501634e+00,2.104005132730907501e+00,3.049732543748189695e+00,0.000000000000000000e+00
1.601601601601601699e+00,2.115348713084123755e+00,2.970551718788195128e+00,0.000000000000000000e+00
1.701701701701701763e+00,2.213708417887592095e+00,3.178286324917590111e+00,0.000000000000000000e+00
1.801801801801801828e+00,2.149518623845566356e+00,3.112184567840471594e+00,0.000000000000000000e+00
1.901901901901902114e+00,2.184938820003460958e+00,3.364442313277661079e+00,0.000000000000000000e+00
2.002002002002002179e+00,1.970226368176732024e+00,3.243066745237302317e+00,0.000000000000000000e+00
2.102102102102102243e+00,2.034353295471492018e+00,3.403157603543154774e+00,0.000000000000000000e+00
2.202202202202202308e+00,2.012932954049572398e+00,3.349306314999698220e+00,0.000000000000000000e+00
2.302302302302302373e+00,1.924232392005128744e+00,3.465711015160157782e+00,0.000000000000000000e+00
2.402402402402402437e+00,1.758547080073684210e+00,3.472942345876917525e+00,0.000000000000000000e+00
2.502502502502502502e+00,1.775415224701843764e+00,3.590386796512263778e+00,0.000000000000000000e+00
2.602602602602602566e+00,1.630060314087312001e+00,3.534823975706937738e+00,0.000000000000000000e+00
2.702702702702703075e+00,1.473399608329981847e+00,3.445664182733671588e+00,0.000000000000000000e+00
2.802802802802803139e+00,1.492647117681595637e+00,3.528058735932730006e+00,0.000000000000000000e+00
2.902902902902903204e+00,1.317282887290259108e+00,3.596420107676968847e+00,0.000000000000000000e+00
3.003003003003003268e+00,1.291557714237230980e+00,3.660164763013242339e+00,0.000000000000000000e+00
3.103103103103103333e+00,1.160849825938482738e+00,3.597756047905570576e+00,0.000000000000000000e+00
3.203203203203203397e+00,1.084967919458121655e+00,3.731612810349352216e+00,0.000000000000000000e+00
3.303303303303303462e+00,9.977437368548384145e-01,3.612560154992060735e+00,0.000000000000000000e+00
3.403403403403403527e+00,9.099456844143903878e-01,3.498143141872870565e+00,0.000000000000000000e+00
3.503503503503503591e+00,7.941967325005555578e-01,3.744108985725277616e+00,0.000000000000000000e+00
3.603603603603603656e+00,7.897779500533395058e-01,3.714666950408610724e+00,0.000000000000000000e+00
3.703703703703703720e+00,6.789518541256951423e-01,3.573565369813163972e+00,0.000000000000000000e+00
3.803803803803804229e+00,6.238247020782289320e-01,3.864940272255098286e+00,0.000000000000000000e+00
3.903903903903904293e+00,5.837800175402044767e-01,3.713721061166423976e+00,0.000000000000000000e+00
4.004004004004004358e+00,5.407559427654239359e-01,3.608495638351952195e+00,0.000000000000000000e+00
4.104104104104104422e+00,4.859784773488137199e-01,3.864610097025745539e+00,0.000000000000000000e+00
4.204204204204204487e+00,4.605432413109843415e-01,3.691483921834952664e+00,0.000000000000000000e+00
4.304304304304304551e+00,4.289884733718684617e-01,3.722866067301110693e+00,0.000000000000000000e+00
4.404404404404404616e+00,4.487430975506620512e-01,3.530711478362750011e+00,0.000000000000000000e+00
4.504504504504504681e+00,4.431677861270285623e-01,3.816691954674405807e+00,0.000000000000000000e+00
4.604604604604604745e+00,4.594559701702239929e-01,3.786379362480043476e+00,0.000000000000000000e+00
4.704704704704704810e+00,4.786114816625478552e-01,3.705670065919893563e+00,0.000000000000000000e+00
4.804804804804804874e+00,4.995702324828396046e-01,3.670232158975017533e+00,0.000000000000000000e+00
4.904904904904904939e+00,5.153986804140132660e-01,3.823329881947725273e+00,0.000000000000000000e+00
5.005005005005005003e+00,5.929497414218946050e-01,3.584516956790488429e+00,0.000000000000000000e+00
5.105105105105105068e+00,6.491462872070929979e-01,3.681506153752515775e+00,0.000000000000000000e+00
5.205205205205205132e+00,7.073342071745353232e-01,3.629670406462679466e+00,0.000000000000000000e+00
5.305305305305305197e+00,7.960968947335469448e-01,3.723988468399408891e+00,0.000000000000000000e+00
5.405405405405406150e+00,8.857723615277489637e-01,3.663305601392176314e+00,0.000000000000000000e+00
5.505505505505506214e+00,9.225143121110696010e-01,3.580884200262779427e+00,0.000000000000000000e+00
5.605605605605606279e+00,1.028395653241778174e+00,3.703018641041571524e+00,0.000000000000000000e+00
5.705705705705706343e+00,1.200632466992756830e+00,3.776178509001045125e+00,0.000000000000000000e+00
5.805805805805806408e+00,1.299906079450974916e+00,3.781233434838965124e+00,0.000000000000000000e+00
5.905905905905906472e+00,1.338342751202330261e+00,3.789334354018504492e+00,0.000000000000000000e+00
6.006006006006006537e+00,1.502513511949440828e+00,3.524009621116888535e+00,0.000000000000000000e+00
6.106106106106106601e+00,1.513678844788900468e+00,3.500277946285195618e+00,0.000000000000000000e+00
6.206206206206206666e+00,1.736220385233938845e+00,3.583182329359818841e+00,0.000000000000000000e+00
6.306306306306306730e+00,1.734846463498977087e+00,3.715657895870060567e+00,0.000000000000000000e+00
6.406406406406406795e+00,1.878148217759424643e+00,3.523140476220440132e+00,0.000000000000000000e+00
6.506506506506506859e+00,1.942495856127310461e+00,3.685527973241979449e+00,0.000000000000000000e+00
6.606606606606606924e+00,2.037929152572472535e+00,3.598964802853529932e+00,0.000000000000000000e+00
6.706706706706706989e+00,2.240330070876453750e+00,3.665562781203990372e+00,0.000000000000000000e+00
6.806806806806807053e+00,2.242937465129279495e+00,3.675452787877955707e+00,0.000000000000000000e+00
6.906906906906907118e+00,2.253174567682775464e+00,3.648245689050518159e+00,0.000000000000000000e+00
7.007007007007007182e+00,2.412944846803688925e+00,3.581997230341832594e+00,0.000000000000000000e+00
7.107107107107107247e+00,2.401030605227919335e+00,3.836051803979929176e+00,0.000000000000000000e+00
7.207207207207207311e+00,2.550234385187074349e+00,3.596512965371365222e+00,0.000000000000000000e+00
7.307307307307307376e+00,2.618313956126096187e+00,3.814355184809167909e+00,0.000000000000000000e+00
7.407407407407407440e+00,2.507031098067570518e+00,3.535774206536784536e+00,0.000000000000000000e+00
7.507507507507508393e+00,2.562247551124215761e+00,3.786358062189556950e+00,0.000000000000000000e+00
7.607607607607608458e+00,2.579598134110347107e+00,3.784138137881983610e+00,0.000000000000000000e+00
7.707707707707708522e+00,2.715133588093771255e+00,3.729923430598799605e+00,0.000000000000000000e+00
7.807807807807808587e+00,2.592551832894452346e+00,3.884183009566736011e+00,0.000000000000000000e+00
7.907907907907908651e+00,2.721825481882809594e+00,3.722885540140327798e+00,0.000000000000000000e+00
8.008008008008008716e+00,2.550960720151628447e+00,3.770012159768227900e+00,0.000000000000000000e+00
8.108108108108108780e+00,2.557696424172685390e+00,3.743920448006684332e+00,0.000000000000000000e+00
8.208208208208208845e+00,2.494535921020287983e+00,3.762183213689617833e+00,0.000000000000000000e+00
8.308308308308308909e+00,2.378733296990096502e+00,3.642451356391650297e+00,0.000000000000000000e+00
